|0000|015|0|01122021|31122021|POMPEIA SA INDUSTRIA E COMERCIO|59775478000721||SP|548004074110|3540002|||A|0|
|0001|0|
|0002|00|
|0005|JAZAM|17580000|AVENIDA INDUSTRIAL|208||DISTRITO INDUSTRIAL|51434052000|51434052001|JAZAM@JAZAM.COM.BR|
|0015|AP|030514363|
|0015|MG|0025414950067|
|0015|RJ|11314970|
|0015|PR|0990462100|
|0015|RS|9000021354|
|0015|DF|0788082500159|
|0100|VICTOR CARLOS MONTEIRO PAIVA|48770590834|1SP069844O5|54705777000180|17509210|AVENIDA IPIRANGA|65||CENTRO|1434532121|1434532121|victorpaiva@contabilassessoria.com.br|3529005|
|0150|SA10100005201|A-TABUENSE PRODUTOS ALIMENTICIOS LTDA - EPP|1058|47456397000194||336140320116|3518800||AV DONA EUGENIA MACHADO DA SILVA|355||VILA GALVAO|
|C190|000|1101|18|17593,54|17593,54|3166,84|0|0|0|0||
|C100|0|1|SA20101151001|55|00|001|14879|35211207317735000192550010000148791100222316|02122021|14122021|16004,9|1|0|0|16004,9|9|0|0|0|16004,9|2880,88|0|0|0|||||
|C170|1|107354         01|FILME BOPP MO PEROLA TUBITOS 15GR (N)|355,95|KG|11593,29|0|1|000|1101|1101|11593,29|18|2086,79|0|0|0||03||0|0|0|||||||||||||412020301|0|
|C170|2|107354         01|FILME BOPP MO PEROLA TUBITOS 15GR (N)|135,45|KG|4411,61|0|1|000|1101|1101|4411,61|18|794,09|0|0|0||03||0|0|0|||||||||||||412020301|0|
|C190|000|1101|18|16004,9|16004,9|2880,88|0|0|0|0||
|C100|0|1|SA20101151001|55|00|001|14926|35211207317735000192550010000149261100079477|08122021|14122021|7916,02|1|0|0|7916,02|9|0|0|0|7916,02|1052,83|0|0|0|||||
|C170|1|107458         01|FILME BOPP+BOPP COLORETI BALL KIDS|277,95|UN|7916,02|0|1|000|1101|1101|7916,02|13,3|1052,83|0|0|0||03||0|0|0|||||||||||||412020301|0|
|C190|000|1101|13,3|7916,02|7916,02|1052,83|0|0|0|0||
|C100|0|1|SA10103884001|55|00|001|16781|27211175315333022005550010000167811184222341|17112021|14122021|195,27|2|0|0|185,98|9|0|0|0|185,98|13,02|0|0|9,29|||||
|C170|1|10475          01|CHOCOMAIS BLEND BAR 15X1,01KG|15|CX|185,98|0|1|000|2201|2201|185,98|7|13,02|0|0|0|0|00||185,98|5|9,29|||||||||||||311030101|0|
|C190|000|2201|7|195,27|185,98|13,02|0|0|0|9,29||
|C100|0|1|SA10104083301|55|00|001|29119|35211265897910001489550010000291191011132191|03122021|14122021|98,57|2|0|0|79,92|9|0|0|0|53,28|9,59|134,59|14,65|4|||||
|C170|1|10689          01|CHOKISS  AO LEITE 24X120G|24|CX|79,92|0|1|070|1410|1410|53,28|18|9,59|134,59|18|14,65|0|00||79,92|5|4|||||||||||||311030101|0|
|C190|070|1410|18|98,57|53,28|9,59|134,59|14,65|26,64|4||
|C100|0|1|SA10102671901|55|00|001|29834|35211107583041000792550010000298341101731479|22112021|14122021|16,28|2|0|0|15,58|9|0|0|0|10,39|1,87|5,04|0,55|0,15|||||
|C170|1|10479          01|TOP MELLOW 32X06 UNIDADES|1|CX|2,99|0|1|070|1410|1410|2|18|0,36|5,04|18|0,55|0|00||2,99|5|0,15|||||||||||||311030101|0|
|C170|2|10124          01|PINGO DE LEITE POTE 12X500G|1|CX|12,59|0|1|020|1201|1201|8,39|18|1,51|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|070|1410|18|3,69|2|0,36|5,04|0,55|1|0,15||
|C190|020|1201|18|12,59|8,39|1,51|0|0|4,19|0||
|C100|0|1|SA10103565901|55|00|001|57988|29211175315333020649550010000579881184222364|18112021|14122021|2365,34|2|0|0|2252,7|9|0|0|0|2252,7|157,69|0|0|112,64|||||
|C170|1|10635          01|COLORETI MINI SORTIDO PCTE 10X1,01 KG|150|CX|2187,75|0|1|000|2201|2201|2187,75|7|153,15|0|0|0|0|00||2187,75|5|109,39|||||||||||||311030101|0|
|C170|2|10592          01|TUBITOS POTE 18X20X15G|6|CX|64,95|0|1|000|2201|2201|64,95|7|4,54|0|0|0|0|00||64,95|5|3,25|||||||||||||311030101|0|
|C190|000|2201|7|2365,34|2252,7|157,69|0|0|0|112,64||
|C100|0|1|SA20101211101|55|00|001|74080|35211268070044000121550010000740801021358351|10122021|14122021|26|1|0|0|26|9|0|0|0|0|0|0|0|0|||||
|C170|1|60017          01|AGUA SEM GAS 500ML|2|UN|6|0|1|090|1407|1407|0|0|0|0|0|0||49||0|0|0|||||||||||||112110509|0|
|C170|2|34342          01|BEBIDA|1|UN|5|0|1|090|1407|1407|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C170|3|34342          01|BEBIDA|3|UN|15|0|1|090|1556|1556|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C190|090|1407|0|11|0|0|0|0|0|0||
|C190|090|1556|0|15|0|0|0|0|0|0||
|C100|0|1|SA10103375101|55|00|001|75523|35211265897910000750550010000755231011130503|03122021|14122021|98,57|2|0|0|79,92|9|0|0|0|53,28|9,59|134,59|14,65|4|||||
|C170|1|10689          01|CHOKISS  AO LEITE 24X120G|24|CX|79,92|0|1|070|1410|1410|53,28|18|9,59|134,59|18|14,65|0|00||79,92|5|4|||||||||||||311030101|0|
|C190|070|1410|18|98,57|53,28|9,59|134,59|14,65|26,64|4||
|C100|0|1|SA10103340801|55|00|001|77683|29211175315333019128550010000776831184222366|18112021|14122021|80,13|2|0|0|76,31|9|0|0|0|76,31|5,34|0|0|3,82|||||
|C170|1|10577          01|COLORETI MINI PCTE 10X1 KG|10|CX|76,31|0|1|000|2201|2201|76,31|7|5,34|0|0|0|0|00||76,31|5|3,82|||||||||||||311030101|0|
|C190|000|2201|7|80,13|76,31|5,34|0|0|0|3,82||
|C100|0|1|SA10103442301|55|00|001|81118|15211175315333020053550010000811181184222244|12112021|14122021|162,9|2|0|0|162,9|9|0|0|0|162,9|11,4|0|0|0|||||
|C170|1|10124          01|PINGO DE LEITE POTE 12X500G|5|CX|162,9|0|1|000|2201|2201|162,9|7|11,4|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|162,9|162,9|11,4|0|0|0|0||
|C100|0|1|SA10101283601|55|00|001|82362|35211153549549000368550010000823621001626405|17112021|14122021|146,83|2|0|0|127,89|9|0|0|0|85,26|15,35|80,06|14,28|4,66|||||
|C170|1|10499          01|CHOCOMAIS BRANCO BAR 15X1,01KG|1|CX|15,24|0|1|020|1201|1201|10,16|18|1,83|0|0|0|0|00||15,24|5|0,76|||||||||||||311030101|0|
|C170|2|10480          01|TETOP 32X06 UNIDADES|3|CX|7,9|0|1|070|1410|1410|5,27|18|0,95|8,11|18|2,59|0|00||7,9|5|0,4|||||||||||||311030101|0|
|C170|3|10391          01|TETOP CHOC 06X50UNI|1|CX|13,49|0|1|070|1410|1410|8,99|18|1,62|13,85|18|5,37|0|00||13,49|5|0,67|||||||||||||112110501|0|
|C170|4|10533          01|TOP MELLOW CHOCOLATE 12X50UN|3|CX|53,81|0|1|070|1410|1410|35,87|18|6,46|55,25|18|6,01|0|00||53,81|5|2,69|||||||||||||311030101|0|
|C170|5|10532          01|TETOP CHOCOLATE 12X50UN|1|CX|2,77|0|1|070|1410|1410|1,85|18|0,33|2,85|18|0,31|0|00||2,77|5|0,14|||||||||||||311030101|0|
|C170|6|10253          01|PINGO DE LEITE CAIXA 2KG|1|CX|34,68|0|1|020|1201|1201|23,12|18|4,16|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|020|1201|18|50,68|33,28|5,99|0|0|16,64|0,76||
|C190|070|1410|18|96,15|51,98|9,36|80,06|14,28|25,99|3,9||
|C100|0|1|SA10103105101|55|00|001|94719|15211009634089000384550010000947191123723258|18102021|14122021|246,05|2|0|0|234,33|9|0|0|0|234,33|16,4|0|0|11,72|||||
|C170|1|10499          01|CHOCOMAIS BRANCO BAR 15X1,01KG|15|CX|234,33|0|1|000|2201|2201|234,33|7|16,4|0|0|0|0|00||234,33|5|11,72|||||||||||||311030101|0|
|C190|000|2201|7|246,05|234,33|16,4|0|0|0|11,72||
|C100|0|1|SA10103122301|55|00|001|98490|23211075315333017346550010000984901184220560|28102021|14122021|111,72|2|0|0|111,72|9|0|0|0|111,72|7,82|0|0|0|||||
|C170|1|10124          01|PINGO DE LEITE POTE 12X500G|12|CX|111,72|0|1|000|2201|2201|111,72|7|7,82|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|111,72|111,72|7,82|0|0|0|0||
|C100|0|1|SA20101691601|55|00|001|105067|31211238701645000124550010001050671775680059|07122021|14122021|5000|1|0|0|5000|9|0|0|0|5000|600|0|0|0|||||
|C170|1|40027          01|CARTUCHO LIMERPAK LCO70 BASE SOLVENTE|10|UN|5000|0|1|000|2101|2101|5000|12|600|0|0|0||03||0|0|0|||||||||||||422026001|0|
|C190|000|2101|12|5000|5000|600|0|0|0|0||
|C100|0|1|SA10103096001|55|00|001|136505|29211175315333016536550010001365051184222508|25112021|14122021|2297,14|2|0|0|2187,75|9|0|0|0|2187,75|153,14|0|0|109,39|||||
|C170|1|10636          01|COLORETI TRAD. SORTIDO PCTE 10X1,01KG|150|CX|2187,75|0|1|000|2201|2201|2187,75|7|153,14|0|0|0|0|00||2187,75|5|109,39|||||||||||||311030101|0|
|C190|000|2201|7|2297,14|2187,75|153,14|0|0|0|109,39||
|C100|0|1|SA20100129902|55|00|001|187062|41211200080671001262550010001870621195237560|10122021|14122021|8800|1|0|0|8800|1|0|0|0|8800|1056|0|0|0|||||
|C170|1|100347         01|FARINHA MILHO NEKMIL 110|4000|KG|8800|0|1|000|2101|2101|8800|12|1056|0|0|0||03||0|0|0|||||||||||||412020101|0|
|C190|000|2101|12|8800|8800|1056|0|0|0|0||
|C100|0|1|SA2010168120|55|00|001|212458|41211278453669000479550010002124581001429630|06122021|14122021|1404,25|1|120|0|1524,25|9|0|0|0|0|0|0|0|0|||||
|C170|1|007781         01|FILTRO|1|PC|88|6,93|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020201|0|
|C170|2|005354         01|ANEL|1|UN|13,49|1,06|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C170|3|33724          01|OLEO LUBRIFICANTE|4,5|UN|243,36|19,16|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020101|0|
|C170|4|01465          01|FILTRO COMB.|1|PC|30,52|2,4|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020201|0|
|C170|5|31071          01|KIT REPARO|1|UN|50,92|4,01|1|090|2556|2556|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C170|6|31614          01|VELA AUTOMOTIVA|4|PC|120|9,45|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020201|0|
|C170|7|004149         01|PASTILHA P/ FREIOS|1|JG|288,76|22,73|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020201|0|
|C170|8|07972          01|DISCO DE FREIO CPL. BMG2/4|2|PC|589,2|46,38|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C170|9|103357         01|ELEMENTO|1|UN|50|3,94|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||422026001|0|
|C170|10|007781         01|FILTRO|1|PC|50|3,94|1|090|2407|2407|0|0|0|0|0|0||49||0|0|0|||||||||||||412020201|0|
|C190|090|2407|0|1357,34|0|0|0|0|0|0||
|C190|090|2556|0|46,91|0|0|0|0|0|0||
|C100|0|1|SA10102497201|55|00|001|381865|29211175315333008355550010003818651184222381|19112021|14122021|2297,14|2|0|0|2187,75|9|0|0|0|2187,75|153,14|0|0|109,39|||||
|C170|1|10636          01|COLORETI TRAD. SORTIDO PCTE 10X1,01KG|150|CX|2187,75|0|1|000|2201|2201|2187,75|7|153,14|0|0|0|0|00||2187,75|5|109,39|||||||||||||311030101|0|
|C190|000|2201|7|2297,14|2187,75|153,14|0|0|0|109,39||
|C100|0|1|SA10102820201|55|00|001|388346|12211075315333014169550010003883461184220361|18102021|14122021|129,32|2|0|0|129,32|9|0|0|0|129,32|9,05|0|0|0|||||
|C170|1|10453          01|PACOCA DA FAZENDA PREMIUM 18X12X40G|6|CX|97,58|0|1|000|2201|2201|97,58|7|6,83|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|2|10686          01|PINGO DE LEITE LIGHT JAZAM 12X500G|1|CX|31,74|0|1|000|2201|2201|31,74|7|2,22|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|129,32|129,32|9,05|0|0|0|0||
|C100|0|1|SA10102820201|55|00|001|388350|12211075315333014169550010003883501184220364|18102021|14122021|1792,33|2|0|0|1792,33|9|0|0|0|1792,33|125,45|0|0|0|||||
|C170|1|10475          01|CHOCOMAIS BLEND BAR 15X1,01KG|15|CX|186,8|0|1|000|2201|2201|186,8|7|13,08|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|2|10499          01|CHOCOMAIS BRANCO BAR 15X1,01KG|60|CX|784,84|0|1|000|2201|2201|784,84|7|54,94|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|3|10497          01|CHOCOMAIS AO LEITE BAR 15X1,01KG|15|CX|186,8|0|1|000|2201|2201|186,8|7|13,07|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|4|10513          01|CHOCOMAIS MEIO AMARGO BAR 15X1,01KG|15|CX|196,21|0|1|000|2201|2201|196,21|7|13,73|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|5|10124          01|PINGO DE LEITE POTE 12X500G|24|CX|247,24|0|1|000|2201|2201|247,24|7|17,3|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|6|10686          01|PINGO DE LEITE LIGHT JAZAM 12X500G|6|CX|190,44|0|1|000|2201|2201|190,44|7|13,33|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|1792,33|1792,33|125,45|0|0|0|0||
|C100|0|1|SA20100410901|55|00|001|400578|35211257940546000220550010004005781633462188|11122021|14122021|28128,45|1|0|0|28128,45|9|0|0|0|28128,45|5063,12|0|0|0|||||
|C170|1|39753          01|CAIXA P-202 DUCREM BALL COLORETI FESTA|4515|UN|28128,45|0|1|000|1101|1101|28128,45|18|5063,12|0|0|0||03||0|0|0|||||||||||||112110301|0|
|C190|000|1101|18|28128,45|28128,45|5063,12|0|0|0|0||
|C100|0|1|SA10102497101|55|00|001|426716|23211075315333008274550010004267161184220420|21102021|14122021|98,96|2|0|0|94,25|9|0|0|0|94,25|6,59|0|0|4,71|||||
|C170|1|10453          01|PACOCA DA FAZENDA PREMIUM 18X12X40G|6|CX|94,25|0|1|000|2201|2201|94,25|7|6,59|0|0|0|0|00||94,25|5|4,71|||||||||||||311030101|0|
|C190|000|2201|7|98,96|94,25|6,59|0|0|0|4,71||
|C100|0|1|SA10102489001|55|00|001|729037|35211175315333002152550010007290371184222469|23112021|14122021|132,27|2|0|0|132,27|9|0|0|0|132,27|23,81|0|0|0|||||
|C170|1|10124          01|PINGO DE LEITE POTE 12X500G|12|CX|132,27|0|1|000|1201|1201|132,27|18|23,81|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|1201|18|132,27|132,27|23,81|0|0|0|0||
|C100|0|1|SA10102433001|55|00|001|811425|29211175315333006654550010008114251184222363|18112021|14122021|885,25|2|0|0|848,79|9|0|0|0|848,79|59,42|0|0|36,46|||||
|C170|1|10636          01|COLORETI TRAD. SORTIDO PCTE 10X1,01KG|50|CX|729,25|0|1|000|2201|2201|729,25|7|51,05|0|0|0|0|00||729,25|5|36,46|||||||||||||311030101|0|
|C170|2|10124          01|PINGO DE LEITE POTE 12X500G|12|CX|119,54|0|1|000|2201|2201|119,54|7|8,37|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|885,25|848,79|59,42|0|0|0|36,46||
|C100|0|1|SA10103892401|55|00|001|813841|21211075315333015564550010008138411184220444|22102021|14122021|62|2|0|0|59,05|9|0|0|0|59,05|4,13|0|0|2,95|||||
|C170|1|10618          01|TUBITOS CAIXA 100X15G|6|CX|59,05|0|1|000|2201|2201|59,05|7|4,13|0|0|0|0|00||59,05|5|2,95|||||||||||||311030101|0|
|C190|000|2201|7|62|59,05|4,13|0|0|0|2,95||
|C100|0|1|SA10102487101|55|00|001|996945|51211075315333007030550010009969451184220582|29102021|14122021|986,34|2|0|0|963,4|9|0|0|0|963,4|67,43|0|0|22,94|||||
|C170|1|10124          01|PINGO DE LEITE POTE 12X500G|36|CX|353,04|0|1|000|2201|2201|353,04|7|24,71|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|2|10253          01|PINGO DE LEITE CAIXA 2KG|5|CX|151,6|0|1|000|2201|2201|151,6|7|10,61|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C170|3|10532          01|TETOP CHOCOLATE 12X50UN|36|CX|458,76|0|1|000|2201|2201|458,76|7|32,11|0|0|0|0|00||458,76|5|22,94|||||||||||||311030101|0|
|C190|000|2201|7|986,34|963,4|67,43|0|0|0|22,94||
|C100|0|1|SA10102667701|55|00|001|1006336|51211075315333012891550010010063361184220588|29102021|14122021|321,13|2|0|0|305,84|9|0|0|0|305,84|21,4|0|0|15,29|||||
|C170|1|10532          01|TETOP CHOCOLATE 12X50UN|24|CX|305,84|0|1|000|2201|2201|305,84|7|21,4|0|0|0|0|00||305,84|5|15,29|||||||||||||311030101|0|
|C190|000|2201|7|321,13|305,84|21,4|0|0|0|15,29||
|C100|0|1|SA10102488301|55|00|001|1101344|35211275315333002314550010011013441184224021|01122021|14122021|14,95|2|0|0|12,12|9|0|0|0|8,08|1,45|20,42|2,22|0,61|||||
|C170|1|10532          01|TETOP CHOCOLATE 12X50UN|1|CX|12,12|0|1|070|1410|1410|8,08|18|1,45|20,42|18|2,22|0|00||12,12|5|0,61|||||||||||||311030101|0|
|C190|070|1410|18|14,95|8,08|1,45|20,42|2,22|4,04|0,61||
|C100|0|1|SA10102488301|55|00|001|1101345|35211275315333002314550010011013451184224029|01122021|14122021|110,37|2|0|0|100,4|9|0|0|0|66,94|12,05|101,15|9,97|0|||||
|C170|1|10392          01|DUCREM NAPOLITANO DISP 20X48X10G|9|CX|68,66|0|1|070|1410|1410|45,78|18|8,24|101,15|18|9,97||00||68,66|0|0|||||||||||||311030101|0|
|C170|2|10253          01|PINGO DE LEITE CAIXA 2KG|1|CX|31,74|0|1|020|1201|1201|21,16|18|3,81|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|070|1410|18|78,63|45,78|8,24|101,15|9,97|22,89|0||
|C190|020|1201|18|31,74|21,16|3,81|0|0|10,58|0||
|C100|0|1|SA10102433201|55|00|001|1762300|29211175315333005259550010017623001184222267|13112021|14122021|4594,28|2|0|0|4375,5|9|0|0|0|4375,5|306,29|0|0|218,78|||||
|C170|1|10489          01|COLORETI TRADICIONAL PCTE 10X1 KG|300|CX|4375,5|0|1|000|2201|2201|4375,5|7|306,29|0|0|0|0|00||4375,5|5|218,78|||||||||||||311030101|0|
|C190|000|2201|7|4594,28|4375,5|306,29|0|0|0|218,78||
|C100|0|1|SA10102432901|55|00|001|1763170|51211075315333004520550010017631701184220540|27102021|14122021|212,24|2|0|0|212,24|9|0|0|0|212,24|14,85|0|0|0|||||
|C170|1|10253          01|PINGO DE LEITE CAIXA 2KG|7|CX|212,24|0|1|000|2201|2201|212,24|7|14,85|0|0|0||03||0|0|0|||||||||||||311030101|0|
|C190|000|2201|7|212,24|212,24|14,85|0|0|0|0||
|C100|0|1|SA10102432601|55|00|001|1829061|29211175315333001695550010018290611184222362|18112021|14122021|4594,27|2|0|0|4375,5|9|0|0|0|4375,5|306,29|0|0|218,77|||||
|C170|1|10636          01|COLORETI TRAD. SORTIDO PCTE 10X1,01KG|300|CX|4375,5|0|1|000|2201|2201|4375,5|7|306,29|0|0|0|0|00||4375,5|5|218,77|||||||||||||311030101|0|
|C190|000|2201|7|4594,27|4375,5|306,29|0|0|0|218,77||
|C100|0|1|SA10102774401|55|00|002|3187|35211203297772000397550020000031871344631091|06122021|14122021|33,53|2|0|0|27,2|9|0|0|0|18,13|3,27|45,79|4,98|1,35|||||
|C170|1|10532          01|TETOP CHOCOLATE 12X50UN|1|CX|13,49|0|1|070|1410|1410|8,99|18|1,62|22,71|18|2,47|0|00||13,49|5|0,67|||||||||||||311030101|0|
|C170|2|10480          01|TETOP 32X06 UNIDADES|1|CX|2,64|0|1|070|1410|1410|1,76|18|0,32|4,44|18|0,48|0|00||2,64|5|0,13|||||||||||||311030101|0|
|C170|3|10533          01|TOP MELLOW CHOCOLATE 12X50UN|4|CX|11,07|0|1|070|1410|1410|7,38|18|1,33|18,64|18|2,03|0|00||11,07|5|0,55|||||||||||||311030101|0|
|C190|070|1410|18|33,53|18,13|3,27|45,79|4,98|9,06|1,35||
|C100|0|1|SA10101573201|55|00|002|12343|35211259775478000217550020000123431100092308|13122021|14122021|2158|2|0|0|2158|9|0|0|0|2158|388,44|0|0|0|||||
|C170|1|02062          01|PALHA DE AMENDOIM|10,79|TL|2158|0|1|000|1151|1151|2158|18|388,44|0|0|0||03||0|0|0|||||||||||||412022501|0|
|C190|000|1151|18|2158|2158|388,44|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373379|35211259775478000721550020003733791100286430|14122021|14122021|16192,19|2|0|0|16192,19|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|16192,19|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373380|35211259775478000721550020003733801100143320|14122021|14122021|14937,85|2|0|0|14937,85|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|14937,85|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373381|35211259775478000721550020003733811100212710|14122021|14122021|3638,88|2|0|0|3638,88|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|3638,88|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373382|35211259775478000721550020003733821100015423|14122021|14122021|1162,38|2|0|0|1162,38|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|1162,38|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373383|35211259775478000721550020003733831100013169|14122021|14122021|3403,75|2|0|0|3403,75|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|3403,75|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373384|35211259775478000721550020003733841100045998|14122021|14122021|10930,61|2|0|0|10930,61|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|10930,61|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373385|35211259775478000721550020003733851100059295|14122021|14122021|1131,32|2|0|0|1131,32|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|1131,32|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373386|35211259775478000721550020003733861100261164|14122021|14122021|5327,69|2|0|0|5327,69|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|5327,69|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373387|35211259775478000721550020003733871100311789|14122021|14122021|2406,23|2|0|0|2406,23|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|2406,23|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373436|35211259775478000721550020003734361100108521|14122021|14122021|4942,91|2|0|0|4942,91|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|4942,91|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373437|35211259775478000721550020003734371100199680|14122021|14122021|215255,1|2|0|0|215255,1|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|215255,1|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373438|35211259775478000721550020003734381100059827|14122021|14122021|29908,91|2|0|0|29908,91|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|29908,91|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373439|35211259775478000721550020003734391100249291|14122021|14122021|6224,4|2|0|0|6224,4|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|6224,4|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373440|35211259775478000721550020003734401100022883|14122021|14122021|12211,15|2|0|0|12211,15|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|12211,15|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373441|35211259775478000721550020003734411100229540|14122021|14122021|23852,77|2|0|0|23852,77|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|23852,77|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373442|35211259775478000721550020003734421100290726|14122021|14122021|2279,88|2|0|0|2279,88|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|2279,88|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373443|35211259775478000721550020003734431100020386|14122021|14122021|5672,73|2|0|0|5672,73|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|5672,73|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373444|35211259775478000721550020003734441100310110|14122021|14122021|4632,66|2|0|0|4632,66|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|4632,66|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373445|35211259775478000721550020003734451100048463|14122021|14122021|5330,44|2|0|0|5330,44|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|5330,44|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373446|35211259775478000721550020003734461100077550|14122021|14122021|5263,46|2|0|0|5263,46|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|5263,46|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373447|35211259775478000721550020003734471100204567|14122021|14122021|167,48|2|0|0|167,48|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|167,48|0|0|0|0|0|0||
|C100|0|0|SA10103313301|55|00|002|373448|35211259775478000721550020003734481100261495|14122021|14122021|2415,52|2|0|0|2415,52|9|0|0|0|0|0|0|0|0|||||
|C190|090|1949|0|2415,52|0|0|0|0|0|0||
|C100|0|0|SA10100314501|55|00|002|373566|35211259775478000721550020003735661100238713|14122021|14122021|17,85|2|0,89|0|17,85|9|0|0|0|17,85|2,14|0|0|0,89|||||
|C101|0,36|0|1,07|
|C190|000|2201|12|17,85|17,85|2,14|0|0|0|0,89||
|C100|0|0|SA10102934101|55|00|002|373591|35211259775478000721550020003735911100141291|14122021|14122021|506,6|2|0|0|410,83|9|0|0|0|273,9|49,3|691,83|75,23|20,54|||||
|C190|070|1410|18|506,6|273,9|49,3|691,83|75,23|136,93|20,54||
|C100|0|0|SA10103143001|55|00|002|373592|35211259775478000721550020003735921100086565|14122021|14122021|3443,96|2|0|0|3279,96|9|0|0|0|3279,96|393,6|0|0|164|||||
|C190|000|2201|12|3443,96|3279,96|393,6|0|0|0|164||
|C100|0|0|SA10103224901|55|00|002|373593|35211259775478000721550020003735931100237269|14122021|14122021|3443,96|2|0|0|3279,96|9|0|0|0|3279,96|393,6|0|0|164|||||
|C190|000|2201|12|3443,96|3279,96|393,6|0|0|0|164||
|C100|0|0|SA10102432701|55|00|002|373594|35211259775478000721550020003735941100234860|14122021|14122021|3443,96|2|0|0|3279,96|9|0|0|0|3279,96|393,6|0|0|164|||||
|C190|000|2201|12|3443,96|3279,96|393,6|0|0|0|164||
